id,state_id:id,country_id:id,name
city_id_sumatrautara_17,base.state_id_su,base.id,Kabupaten Samosir
city_id_sumatrautara_18,base.state_id_su,base.id,Kabupaten Serdang Bedagai
city_id_sumatrautara_19,base.state_id_su,base.id,Kabupaten Batu Bara
city_id_sumatrautara_20,base.state_id_su,base.id,Kabupaten Padang Lawas Utara
city_id_sumatrautara_21,base.state_id_su,base.id,Kabupaten Padang Lawas
city_id_sumatrautara_22,base.state_id_su,base.id,Kabupaten Labuhan Batu Selatan
city_id_sumatrautara_23,base.state_id_su,base.id,Kabupaten Labuhan Batu Utara
city_id_sumatrautara_24,base.state_id_su,base.id,Kabupaten Nias Utara
city_id_sumatrautara_25,base.state_id_su,base.id,Kabupaten Nias Barat
city_id_sumatrautara_26,base.state_id_su,base.id,Kota Sibolga
city_id_sumatrautara_27,base.state_id_su,base.id,Kota Tanjung Balai
city_id_sumatrautara_28,base.state_id_su,base.id,Kota Pematang Siantar
city_id_sumatrautara_29,base.state_id_su,base.id,Kota Tebing Tinggi
city_id_sumatrautara_30,base.state_id_su,base.id,Kota Medan
city_id_sumatrautara_31,base.state_id_su,base.id,Kota Binjai
city_id_sumatrautara_32,base.state_id_su,base.id,Kota Padangsidimpuan
city_id_sumatrautara_33,base.state_id_su,base.id,Kota Gunungsitoli
city_id_jogjakarta_1,base.state_id_yo,base.id,Kabupaten Kulon Progo
city_id_jogjakarta_2,base.state_id_yo,base.id,Kabupaten Bantul
city_id_jogjakarta_3,base.state_id_yo,base.id,Kabupaten Gunung Kidul
city_id_jogjakarta_4,base.state_id_yo,base.id,Kabupaten Sleman
city_id_jogjakarta_5,base.state_id_yo,base.id,Kota Yogyakarta
